物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
リンツ御池,地下鉄東西線,二条城前駅,5,京都府京都市中京区壺屋町,18,8,1,R,35.76,8000,4,8
シティーコーポ円町,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,34,3.5,1,K,16.2,5000,,
シティーコーポ円町,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,34,3.7,1,K,18,5000,,
シティーコーポ円町,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,34,4,1,K,20.31,5000,,
シティーコーポ円町,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,34,4,1,K,18,5000,,
地下鉄烏丸線 丸太町駅 4階建 築37年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
地下鉄烏丸線 丸太町駅 4階建 築37年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
地下鉄烏丸線 烏丸御池駅 5階建 築8年,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区菱屋町,8,15.7,1,LDK,52.54,,15.7,31.4
阪急京都線 大宮駅 11階建 築42年,阪急京都線,大宮駅,3,京都府京都市中京区壬生賀陽御所町,42,7,2,DK,42.36,8000,7,7
阪急京都線 大宮駅 11階建 築42年,阪急京都線,大宮駅,3,京都府京都市中京区壬生賀陽御所町,42,8,2,DK,42.36,,16,8
阪急京都線 大宮駅 11階建 築42年,阪急京都線,大宮駅,3,京都府京都市中京区壬生賀陽御所町,42,15,3,LDK,63,,30,30
ＪＲ山陰本線 円町駅 5階建 築4年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,4,7.2,1,R,23.4,,,7.2
ＪＲ山陰本線 円町駅 5階建 築4年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,4,7.2,1,DK,23.4,,,7.2
阪急京都線 大宮駅 7階建 築16年,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,16,6.8,1,K,25.55,5000,6.8,
地下鉄烏丸線 烏丸御池駅 5階建 築8年,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区柿本町,8,11.8,1,DK,41.76,12000,12,23
地下鉄烏丸線 烏丸御池駅 5階建 築8年,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区柿本町,8,12.4,1,LDK,46.8,12000,12,23
地下鉄東西線 二条駅 5階建 築2年,地下鉄東西線,二条駅,12,京都府京都市中京区聚楽廻西町,2,8.74,2,K,30.26,10000,,9.74
地下鉄東西線 二条駅 5階建 築2年,地下鉄東西線,二条駅,12,京都府京都市中京区聚楽廻西町,2,8.9,2,K,30.26,10000,,8.9
地下鉄東西線 二条駅 5階建 築2年,地下鉄東西線,二条駅,12,京都府京都市中京区聚楽廻西町,2,8.91,2,K,30.26,10000,,9.91
地下鉄東西線 二条駅 5階建 築2年,地下鉄東西線,二条駅,12,京都府京都市中京区聚楽廻西町,2,9.14,2,K,30.26,10000,,10.14
ジュネス寺島,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
ジュネス寺島,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
地下鉄烏丸線 烏丸御池駅 11階建 築21年,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区円福寺町,21,6.6,1,K,26.17,7500,7,6.6
地下鉄烏丸線 烏丸御池駅 11階建 築21年,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区円福寺町,21,6.7,1,K,26.17,7500,7,6.7
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,9.9,1,R,32.89,8000,9.9,19.8
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,10,1,R,30.97,8000,10,20
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,10.1,1,R,32.89,8000,10.1,20.2
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,10.1,1,R,30.97,8000,10.1,20.2
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,10.2,1,R,32.89,8000,10.2,20.4
地下鉄東西線 二条城前駅 5階建 新築,地下鉄東西線,二条城前駅,5,京都府京都市中京区西堂町,0,10.3,1,R,32.89,8000,10.3,20.6
ＷＥＳＴＳＩＤＥＩ,阪急京都線,西院駅,1,京都府京都市中京区壬生淵田町,21,5.6,1,K,21.19,5000,5.6,5.6
デトムワン御所南,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,3.9,1,K,18.2,5000,,
デトムワン御所南,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,3.9,1,K,18.2,6000,2,4
デトムワン御所南,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,4.2,1,K,18.2,6000,4.2,4.2
デトムワン御所南,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,4.3,1,K,19.16,5800,,5
地下鉄烏丸線 丸太町駅 4階建 築35年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,3.9,1,K,18.2,5000,,
地下鉄烏丸線 丸太町駅 4階建 築35年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,3.9,1,K,18.2,6000,2,4
地下鉄烏丸線 丸太町駅 4階建 築35年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,35,4.2,1,K,18.2,6000,1,4.2
ミ・クアルト,阪急京都線,西院駅,5,京都府京都市中京区壬生西檜町,38,3.5,1,K,16,3000,,
アネックスＹＡＧＩ,阪急京都線,大宮駅,7,京都府京都市中京区壬生梛ノ宮町,32,3.1,1,K,16.2,2000,,5
アネックスＹＡＧＩ,阪急京都線,大宮駅,7,京都府京都市中京区壬生梛ノ宮町,32,3.3,1,K,16.2,2000,,
シャルール・デュ・ボワ二条,地下鉄東西線,二条駅,5,京都府京都市中京区西ノ京小倉町,8,6.7,1,K,27.6,6000,6.7,6.7
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.3,1,K,21.6,,4.3,4.3
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.4,1,K,21.6,,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.5,1,R,21.6,,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.5,1,K,21.6,,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.5,1,K,21.6,,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.5,1,K,21.3,,5,5
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.6,1,K,21.6,,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,3.9,1,K,21.6,8000,,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4,1,K,21.6,7000,4,4
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,5,1,K,21.6,,10,
ディスターアベニュー,阪急京都線,大宮駅,7,京都府京都市中京区壬生相合町,38,4.7,1,K,21.6,8000,,
ＭＩＢＵＬ３０,阪急京都線,西院駅,5,京都府京都市中京区壬生東土居ノ内町,36,3.5,1,K,18,5000,,
ＭＩＢＵＬ３０,阪急京都線,西院駅,5,京都府京都市中京区壬生東土居ノ内町,36,3.5,1,K,19.44,5000,,
地下鉄東西線 二条城前駅 11階建 築44年,地下鉄東西線,二条城前駅,5,京都府京都市中京区鍛冶町,44,11.5,2,DK,47.52,,11.5,23
地下鉄東西線 二条城前駅 5階建 築25年,地下鉄東西線,二条城前駅,1,京都府京都市中京区最上町,25,4.6,1,K,24,5000,,
阪急京都線 大宮駅 3階建 築33年,阪急京都線,大宮駅,6,京都府京都市中京区壬生馬場町,33,4,1,R,12.87,2000,,
ＪＲ山陰本線 円町駅 6階建 築20年,ＪＲ山陰本線,円町駅,6,京都府京都市中京区西ノ京南上合町,20,5.2,1,K,25.11,8000,,5.2
ＪＲ山陰本線 円町駅 6階建 築20年,ＪＲ山陰本線,円町駅,6,京都府京都市中京区西ノ京南上合町,20,5.4,1,K,25.11,8000,,
ＪＲ山陰本線 円町駅 6階建 築20年,ＪＲ山陰本線,円町駅,6,京都府京都市中京区西ノ京南上合町,20,16,4,LDK,118.1,,16,16
阪急京都線 大宮駅 11階建 築34年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.5,1,K,15.9,5000,,
阪急京都線 大宮駅 11階建 築34年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.7,1,K,19.35,5000,,
阪急京都線 大宮駅 11階建 築34年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.7,1,K,19.35,5000,,
阪急京都線 大宮駅 11階建 築34年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.8,1,K,20.14,5000,,
阪急京都線 大宮駅 11階建 築34年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.8,1,K,19.35,5000,,
ノアーズアーク京都朱雀,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.5,1,K,15.9,5000,,
ノアーズアーク京都朱雀,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.7,1,K,19.08,5000,,
ノアーズアーク京都朱雀,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.7,1,K,19.35,5000,,
ノアーズアーク京都朱雀,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.8,1,K,20.14,5000,,
ノアーズアーク京都朱雀,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生朱雀町,34,4.8,1,K,19.35,5000,,
エデン御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区御池之町,25,4.3,1,K,22.32,7000,,4.3
エデン御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区御池之町,25,4.5,1,K,22.32,7000,,
エデン御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区御池之町,25,5.3,1,K,22.32,7000,,5.3
エデン御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区御池之町,25,5.5,1,K,22.32,7000,,
阪急京都線 西院駅 5階建 築5年,ＪＲ山陰本線,丹波口駅,7,京都府京都市中京区壬生下溝町,5,6.65,1,K,23.78,5550,,7.2
ａｎｙｔｉｍｅ,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区砂金町,23,6,1,K,25.61,6000,6,10
ａｎｙｔｉｍｅ,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区砂金町,23,6,1,K,25.61,6000,6,10
ａｎｙｔｉｍｅ,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区砂金町,23,6.3,1,K,25.26,6000,6.3,10
ａｎｙｔｉｍｅ,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区砂金町,23,7.5,1,K,36.85,7000,7.5,10
ａｎｙｔｉｍｅ,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区砂金町,23,8.3,1,DK,40.53,6000,8.3,13
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,4.8,1,K,20.46,11460,,
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,4.81,1,K,20.46,11460,,5.95
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,4.7,1,K,23.22,13000,,6
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,5.2,1,K,20.46,8000,,
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,5.9,1,K,20.46,11000,,5.9
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6,1,K,20.46,11000,,6
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.1,1,K,20.46,11000,,6.1
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.2,1,K,23.22,11000,,6.2
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.3,1,K,20.46,11000,,6.3
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.45,1,K,23.22,11000,,6.45
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.6,1,K,20.46,11000,,6.6
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.8,1,K,20.46,11000,,6.8
プレサンス京都烏丸御池２,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区柿本町,23,6.95,1,K,23.22,11000,,6.95
パインフィールド御所,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,5.8,1,K,25.67,10000,5.8,5.8
パインフィールド御所,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,6,1,K,25.67,10000,6,6
パインフィールド御所,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,6,1,K,25.67,10000,6,6
地下鉄烏丸線 丸太町駅 地下1地上5階建 築26年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,5.8,1,K,25.67,10000,5.8,5.8
地下鉄烏丸線 丸太町駅 地下1地上5階建 築26年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,6,1,K,25.67,10000,6,6
地下鉄烏丸線 丸太町駅 地下1地上5階建 築26年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区常真横町,26,6,1,K,25.67,10000,5,25
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5,1,K,22.41,7000,,5
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,24.24,7000,,5.2
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,22.41,7000,,5.2
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,21.78,7000,,5.2
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,21.28,7000,,5.2
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.3,1,K,24.24,7000,,5.3
地下鉄烏丸線 烏丸御池駅 7階建 築29年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.3,1,R,21.78,7000,,5.3
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5,1,K,22.41,7000,,5
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,24.24,7000,,5.2
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,22.41,7000,,5.2
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,21.78,7000,,5.2
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.2,1,K,21.28,7000,,5.2
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.3,1,K,24.24,7000,,5.3
ロベルージュマツイ,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区笹屋町,29,5.3,1,R,21.78,7000,,5.3
西ノ京ハイツ,ＪＲ山陰本線,二条駅,8,京都府京都市中京区西ノ京船塚町,37,3.5,1,K,18.63,3000,,3.5
グレーシー西ノ京,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京銅駝町,35,3.6,1,K,22.64,4500,,
グレーシー西ノ京,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京銅駝町,35,4.3,1,K,22.03,4500,,4.3
ＳＴＵＤＩＯ４１９,地下鉄烏丸線,四条駅,9,京都府京都市中京区井筒屋町,37,5.3,1,K,24.36,3000,5.3,5.3
ＳＴＵＤＩＯ４１９,地下鉄烏丸線,四条駅,9,京都府京都市中京区井筒屋町,37,5.3,1,K,24,3000,5.3,5.3
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,3.3,1,K,19.13,7000,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,3.3,1,K,19.13,7000,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,3.4,1,K,18.13,7000,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,3.4,1,R,16.99,7000,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,4.2,1,R,16.99,,,
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,4000,,4
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,8000,,4
阪急京都線 西院駅 9階建 築37年,阪急京都線,西院駅,3,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,8000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,3.3,1,K,19.13,7000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,3.3,1,K,19.13,7000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,3.3,1,R,18.09,7000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,3.4,1,K,18.13,7000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,3.4,1,R,16.99,7000,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,4.2,1,R,16.99,,,
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,4000,,4
ルピエ四条,阪急京都線,西院駅,5,京都府京都市中京区壬生仙念町,37,4,1,K,18.09,8000,,4
ライオンズマンション京都三条第２,地下鉄東西線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,37,3.2,1,R,18.87,3000,,3.2
ライオンズマンション京都三条第２,地下鉄東西線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,37,3.8,1,K,18.87,,,
ライオンズマンション京都三条第２,地下鉄東西線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,37,3.8,1,K,17.24,,3.8,3.8
ライオンズマンション京都三条第２,地下鉄東西線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,37,3.8,1,K,17.24,,3.8,3.8
阪急京都線 大宮駅 7階建 築35年,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,3.8,1,K,20.4,,,
阪急京都線 大宮駅 7階建 築35年,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,4,1,R,20.4,,,
阪急京都線 大宮駅 7階建 築35年,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,3.7,1,K,20.36,8000,,
阪急京都線 大宮駅 7階建 築35年,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,5.5,1,K,22.58,,5.5,5.5
スカイノブレ京都四条大宮,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,3.8,1,K,20.4,,,
スカイノブレ京都四条大宮,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,4,1,K,20.4,,,
スカイノブレ京都四条大宮,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,3.7,1,K,20.36,8000,,
スカイノブレ京都四条大宮,阪急京都線,大宮駅,9,京都府京都市中京区壬生相合町,35,5.5,1,K,22.58,,5.5,5.5
ＪＲ山陰本線 円町駅 4階建 築50年,ＪＲ山陰本線,円町駅,4,京都府京都市中京区西ノ京西鹿垣町,50,7,2,K,45.29,5000,,12
グリーンヒル四条大宮,阪急京都線,大宮駅,1,京都府京都市中京区藤岡町,24,5.1,1,K,22.79,6000,,5.7
グリーンヒル四条大宮,阪急京都線,大宮駅,1,京都府京都市中京区藤岡町,24,5.4,1,K,22,6000,,6
ニューシャトー西洞院,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,36,6.2,1,R,32.58,5000,6.2,6.2
ニューシャトー西洞院,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区姉西洞院町,36,6.5,1,R,32.58,5000,6.5,6.5
ジュネス寺島,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
ジュネス寺島,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区壺屋町,37,4.7,1,K,22.77,5000,4.7,
地下鉄烏丸線 四条駅 2階建 築65年,阪急京都線,大宮駅,7,京都府京都市中京区藤西町,65,7.5,3,DK,49.98,,7.5,7.5
地下鉄烏丸線 四条駅 2階建 築65年,阪急京都線,大宮駅,7,京都府京都市中京区藤西町,65,12.8,4,K,70,,12.8,19.2
阪急京都線 大宮駅 3階建 築24年,阪急京都線,大宮駅,4,京都府京都市中京区壬生賀陽御所町,24,3.5,1,K,17,,,7
阪急京都線 大宮駅 3階建 築24年,阪急京都線,大宮駅,4,京都府京都市中京区壬生賀陽御所町,24,3.5,1,R,18.5,4000,,7
阪急京都線 大宮駅 3階建 築24年,阪急京都線,大宮駅,4,京都府京都市中京区壬生賀陽御所町,24,4.2,1,R,18.5,,,8.4
ＪＲ山陰本線 円町駅 地下3地上3階建 築36年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南上合町,36,3,1,R,14.58,3000,,5
ＪＲ山陰本線 円町駅 地下3地上3階建 築36年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南上合町,36,4.5,1,R,14.58,,,4.5
ＪＲ山陰本線 円町駅 地下3地上3階建 築36年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南上合町,36,4.5,1,R,17.98,,,4.5
阪急京都線 西院駅 2階建 築95年,阪急京都線,西院駅,7,京都府京都市中京区壬生東大竹町,95,8.7,6,K,95.37,,8.7,17.4
ＪＲ山陰本線 円町駅 5階建 築35年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,35,4,1,K,21.28,3000,,
ＪＲ山陰本線 円町駅 5階建 築35年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,35,4,1,K,20,3000,,
ＪＲ山陰本線 円町駅 5階建 築35年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,35,4,1,K,18.64,3000,,
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,35,7.3,2,K,34.33,6000,,7.3
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,35,8.3,2,K,34.33,6000,,8.3
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,35,17.5,2,K,30.5,10000,,17.5
地下鉄烏丸線 丸太町駅 7階建 築27年,地下鉄東西線,二条城前駅,8,京都府京都市中京区七町目,27,4.8,1,K,23.49,7000,,4.8
地下鉄烏丸線 丸太町駅 7階建 築27年,地下鉄東西線,二条城前駅,8,京都府京都市中京区七町目,27,4.8,1,K,18.91,7000,,4.8
地下鉄烏丸線 丸太町駅 7階建 築27年,地下鉄東西線,二条城前駅,8,京都府京都市中京区七町目,27,5,1,K,23.49,7000,,
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,4.9,1,K,30.32,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.2,1,K,27.45,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.3,1,K,30.32,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.3,1,K,27.47,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.3,1,K,30.23,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.3,1,K,30.32,6300,5,5
ＢＯＩＳＤＥＢＯＵＬＯＧＮＥ,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,30,5.4,1,K,30.32,6300,5,5
地下鉄烏丸線 烏丸御池駅 10階建 築36年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,8.3,2,K,34.33,6000,,8.3
地下鉄烏丸線 烏丸御池駅 10階建 築36年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,17.5,2,K,68.5,10000,,17.5
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,8.3,2,K,34.33,6000,,8.3
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,17.5,2,LDK,68.5,10000,,17.5
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,8.3,2,K,34.33,6000,,8.3
プレシャス御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区船屋町,36,17.5,2,LDK,68.5,10000,,17.5
地下鉄烏丸線 烏丸御池駅 地下1地上12階建 築19年,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区場之町,19,7.6,1,K,31.5,8000,7.6,25
地下鉄烏丸線 烏丸御池駅 地下1地上12階建 築19年,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区場之町,19,7.8,1,K,31.5,8000,7.8,25
メディナ烏丸御池,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区場之町,19,7.6,1,K,31.5,8000,7.6,25
メディナ烏丸御池,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区場之町,19,7.8,1,K,31.5,7000,7.8,25
メディナ烏丸御池,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区場之町,19,7.8,1,K,31.5,8000,7.8,25
